Graph,True,CDC,MachineL,Autocorrelation,Trend,Variability,PointsA,PointsB,EffectSize,Expert,Decision
616,0,0,0,0,0,0.1,3,10,0,C,0
616,0,0,0,0,0,0.1,3,10,0,D,0
616,0,0,0,0,0,0.1,3,10,0,E,0
617,1,1,1,0,30,0.25,5,5,5,A,1
617,1,1,1,0,30,0.25,5,5,5,B,1
617,1,1,1,0,30,0.25,5,5,5,C,1
617,1,1,1,0,30,0.25,5,5,5,D,1
617,1,1,1,0,30,0.25,5,5,5,E,1
618,1,0,1,0.2,0,0.25,5,5,5,A,1
618,1,0,1,0.2,0,0.25,5,5,5,B,0
618,1,0,1,0.2,0,0.25,5,5,5,C,0
618,1,0,1,0.2,0,0.25,5,5,5,D,1
618,1,0,1,0.2,0,0.25,5,5,5,E,0
619,1,0,0,0.2,30,0.1,3,10,1,A,1
619,1,0,0,0.2,30,0.1,3,10,1,B,0
619,1,0,0,0.2,30,0.1,3,10,1,C,0
619,1,0,0,0.2,30,0.1,3,10,1,D,0
619,1,0,0,0.2,30,0.1,3,10,1,E,0
620,1,1,1,0.2,30,0.25,5,5,4,A,1
620,1,1,1,0.2,30,0.25,5,5,4,B,1
620,1,1,1,0.2,30,0.25,5,5,4,C,1
620,1,1,1,0.2,30,0.25,5,5,4,D,1
620,1,1,1,0.2,30,0.25,5,5,4,E,1
621,0,1,0,0.2,30,0.25,5,10,0,A,1
621,0,1,0,0.2,30,0.25,5,10,0,B,0
621,0,1,0,0.2,30,0.25,5,10,0,C,0
621,0,1,0,0.2,30,0.25,5,10,0,D,0
621,0,1,0,0.2,30,0.25,5,10,0,E,0
622,0,1,1,0,30,0.1,5,5,0,A,1
622,0,1,1,0,30,0.1,5,5,0,B,0
622,0,1,1,0,30,0.1,5,5,0,C,0
622,0,1,1,0,30,0.1,5,5,0,D,1
622,0,1,1,0,30,0.1,5,5,0,E,0
623,1,1,1,0,0,0.1,3,5,5,A,1
623,1,1,1,0,0,0.1,3,5,5,B,1
623,1,1,1,0,0,0.1,3,5,5,C,1
623,1,1,1,0,0,0.1,3,5,5,D,1
623,1,1,1,0,0,0.1,3,5,5,E,1
624,0,0,0,0,30,0.25,3,10,0,A,1
624,0,0,0,0,30,0.25,3,10,0,B,0
624,0,0,0,0,30,0.25,3,10,0,C,0
624,0,0,0,0,30,0.25,3,10,0,D,0
624,0,0,0,0,30,0.25,3,10,0,E,0
625,1,0,1,0.2,0,0.25,3,5,1,A,1
625,1,0,1,0.2,0,0.25,3,5,1,B,1
625,1,0,1,0.2,0,0.25,3,5,1,C,1
625,1,0,1,0.2,0,0.25,3,5,1,D,1
625,1,0,1,0.2,0,0.25,3,5,1,E,0
626,1,1,1,0,0,0.25,5,10,3,A,1
626,1,1,1,0,0,0.25,5,10,3,B,0
626,1,1,1,0,0,0.25,5,10,3,C,1
626,1,1,1,0,0,0.25,5,10,3,D,0
626,1,1,1,0,0,0.25,5,10,3,E,1
627,1,0,1,0,0,0.1,5,10,1,A,1
627,1,0,1,0,0,0.1,5,10,1,B,0
627,1,0,1,0,0,0.1,5,10,1,C,0
627,1,0,1,0,0,0.1,5,10,1,D,0
627,1,0,1,0,0,0.1,5,10,1,E,0
628,1,0,1,0,0,0.1,3,10,1,A,0
628,1,0,1,0,0,0.1,3,10,1,B,0
628,1,0,1,0,0,0.1,3,10,1,C,0
628,1,0,1,0,0,0.1,3,10,1,D,0
628,1,0,1,0,0,0.1,3,10,1,E,0
629,1,0,1,0.2,0,0.25,5,5,5,A,1
629,1,0,1,0.2,0,0.25,5,5,5,B,1
629,1,0,1,0.2,0,0.25,5,5,5,C,1
629,1,0,1,0.2,0,0.25,5,5,5,D,1
629,1,0,1,0.2,0,0.25,5,5,5,E,1
630,0,0,0,0.2,0,0.25,5,10,0,A,0
630,0,0,0,0.2,0,0.25,5,10,0,B,0
630,0,0,0,0.2,0,0.25,5,10,0,C,0
630,0,0,0,0.2,0,0.25,5,10,0,D,0
630,0,0,0,0.2,0,0.25,5,10,0,E,0
631,0,0,0,0.2,30,0.1,5,10,0,A,0
631,0,0,0,0.2,30,0.1,5,10,0,B,0
631,0,0,0,0.2,30,0.1,5,10,0,C,0
631,0,0,0,0.2,30,0.1,5,10,0,D,0
631,0,0,0,0.2,30,0.1,5,10,0,E,0
632,1,1,1,0,0,0.25,5,5,2,A,1
632,1,1,1,0,0,0.25,5,5,2,B,1
632,1,1,1,0,0,0.25,5,5,2,C,1
632,1,1,1,0,0,0.25,5,5,2,D,1
632,1,1,1,0,0,0.25,5,5,2,E,1
633,1,0,0,0,0,0.25,5,10,1,A,0
633,1,0,0,0,0,0.25,5,10,1,B,0
633,1,0,0,0,0,0.25,5,10,1,C,0
633,1,0,0,0,0,0.25,5,10,1,D,0
633,1,0,0,0,0,0.25,5,10,1,E,0
634,1,1,1,0.2,30,0.1,3,10,2,A,1
634,1,1,1,0.2,30,0.1,3,10,2,B,1
634,1,1,1,0.2,30,0.1,3,10,2,C,1
634,1,1,1,0.2,30,0.1,3,10,2,D,1
634,1,1,1,0.2,30,0.1,3,10,2,E,0
635,1,0,0,0,30,0.1,5,10,1,A,0
635,1,0,0,0,30,0.1,5,10,1,B,0
635,1,0,0,0,30,0.1,5,10,1,C,0
635,1,0,0,0,30,0.1,5,10,1,D,0
635,1,0,0,0,30,0.1,5,10,1,E,0
636,0,0,0,0,0,0.1,3,10,0,A,0
636,0,0,0,0,0,0.1,3,10,0,B,0
636,0,0,0,0,0,0.1,3,10,0,C,0
636,0,0,0,0,0,0.1,3,10,0,D,0
636,0,0,0,0,0,0.1,3,10,0,E,0
637,1,1,0,0.2,30,0.25,5,10,4,A,1
637,1,1,0,0.2,30,0.25,5,10,4,B,0
637,1,1,0,0.2,30,0.25,5,10,4,C,0
637,1,1,0,0.2,30,0.25,5,10,4,D,0
637,1,1,0,0.2,30,0.25,5,10,4,E,1
638,1,1,0,0,30,0.1,3,10,2,A,1
638,1,1,0,0,30,0.1,3,10,2,B,0
638,1,1,0,0,30,0.1,3,10,2,C,0
638,1,1,0,0,30,0.1,3,10,2,D,0
638,1,1,0,0,30,0.1,3,10,2,E,1
639,1,1,1,0.2,30,0.25,3,10,2,A,1
639,1,1,1,0.2,30,0.25,3,10,2,B,1
639,1,1,1,0.2,30,0.25,3,10,2,C,1
639,1,1,1,0.2,30,0.25,3,10,2,D,1
639,1,1,1,0.2,30,0.25,3,10,2,E,1
640,0,0,1,0.2,30,0.1,3,5,0,A,1
640,0,0,1,0.2,30,0.1,3,5,0,B,0
640,0,0,1,0.2,30,0.1,3,5,0,C,0
640,0,0,1,0.2,30,0.1,3,5,0,D,1
640,0,0,1,0.2,30,0.1,3,5,0,E,0
641,1,1,1,0.2,0,0.25,5,5,4,A,1
641,1,1,1,0.2,0,0.25,5,5,4,B,1
641,1,1,1,0.2,0,0.25,5,5,4,C,1
641,1,1,1,0.2,0,0.25,5,5,4,D,1
641,1,1,1,0.2,0,0.25,5,5,4,E,1
642,0,0,0,0,0,0.1,5,10,0,A,0
642,0,0,0,0,0,0.1,5,10,0,B,0
642,0,0,0,0,0,0.1,5,10,0,C,0
642,0,0,0,0,0,0.1,5,10,0,D,0
642,0,0,0,0,0,0.1,5,10,0,E,0
643,1,0,0,0,0,0.25,5,5,1,A,0
643,1,0,0,0,0,0.25,5,5,1,B,0
643,1,0,0,0,0,0.25,5,5,1,C,0
643,1,0,0,0,0,0.25,5,5,1,D,0
643,1,0,0,0,0,0.25,5,5,1,E,0
644,1,1,1,0,30,0.1,3,5,3,A,1
644,1,1,1,0,30,0.1,3,5,3,B,0
644,1,1,1,0,30,0.1,3,5,3,C,0
644,1,1,1,0,30,0.1,3,5,3,D,1
644,1,1,1,0,30,0.1,3,5,3,E,0
645,1,1,1,0.2,0,0.1,5,5,3,A,1
645,1,1,1,0.2,0,0.1,5,5,3,B,0
645,1,1,1,0.2,0,0.1,5,5,3,C,0
645,1,1,1,0.2,0,0.1,5,5,3,D,0
645,1,1,1,0.2,0,0.1,5,5,3,E,0
646,1,1,0,0,30,0.1,3,10,1,A,1
646,1,1,0,0,30,0.1,3,10,1,B,0
646,1,1,0,0,30,0.1,3,10,1,C,0
646,1,1,0,0,30,0.1,3,10,1,D,0
646,1,1,0,0,30,0.1,3,10,1,E,1
647,1,1,1,0,30,0.25,3,5,2,A,1
647,1,1,1,0,30,0.25,3,5,2,B,1
647,1,1,1,0,30,0.25,3,5,2,C,1
647,1,1,1,0,30,0.25,3,5,2,D,1
647,1,1,1,0,30,0.25,3,5,2,E,1
648,0,0,0,0,0,0.1,5,10,0,A,0
648,0,0,0,0,0,0.1,5,10,0,B,0
648,0,0,0,0,0,0.1,5,10,0,C,0
648,0,0,0,0,0,0.1,5,10,0,D,0
648,0,0,0,0,0,0.1,5,10,0,E,0
649,0,0,0,0.2,0,0.25,3,5,0,A,0
649,0,0,0,0.2,0,0.25,3,5,0,B,0
649,0,0,0,0.2,0,0.25,3,5,0,C,0
649,0,0,0,0.2,0,0.25,3,5,0,D,0
649,0,0,0,0.2,0,0.25,3,5,0,E,0
650,1,1,1,0.2,0,0.25,3,5,2,A,1
650,1,1,1,0.2,0,0.25,3,5,2,B,1
650,1,1,1,0.2,0,0.25,3,5,2,C,1
650,1,1,1,0.2,0,0.25,3,5,2,D,1
650,1,1,1,0.2,0,0.25,3,5,2,E,1
651,1,1,1,0,0,0.1,3,5,3,A,1
651,1,1,1,0,0,0.1,3,5,3,B,1
651,1,1,1,0,0,0.1,3,5,3,C,1
651,1,1,1,0,0,0.1,3,5,3,D,1
651,1,1,1,0,0,0.1,3,5,3,E,1
652,1,1,1,0.2,0,0.25,3,5,4,A,1
652,1,1,1,0.2,0,0.25,3,5,4,B,0
652,1,1,1,0.2,0,0.25,3,5,4,C,1
652,1,1,1,0.2,0,0.25,3,5,4,D,1
652,1,1,1,0.2,0,0.25,3,5,4,E,1
653,1,0,0,0.2,0,0.1,3,5,1,A,0
653,1,0,0,0.2,0,0.1,3,5,1,B,1
653,1,0,0,0.2,0,0.1,3,5,1,C,0
653,1,0,0,0.2,0,0.1,3,5,1,D,0
653,1,0,0,0.2,0,0.1,3,5,1,E,0
654,1,1,0,0,30,0.1,3,5,1,A,1
654,1,1,0,0,30,0.1,3,5,1,B,0
654,1,1,0,0,30,0.1,3,5,1,C,0
654,1,1,0,0,30,0.1,3,5,1,D,0
654,1,1,0,0,30,0.1,3,5,1,E,1
655,1,0,0,0.2,0,0.1,3,5,1,A,0
655,1,0,0,0.2,0,0.1,3,5,1,B,0
655,1,0,0,0.2,0,0.1,3,5,1,C,0
655,1,0,0,0.2,0,0.1,3,5,1,D,0
655,1,0,0,0.2,0,0.1,3,5,1,E,0
656,1,1,1,0.2,0,0.1,3,5,5,A,1
656,1,1,1,0.2,0,0.1,3,5,5,B,0
656,1,1,1,0.2,0,0.1,3,5,5,C,0
656,1,1,1,0.2,0,0.1,3,5,5,D,1
656,1,1,1,0.2,0,0.1,3,5,5,E,1
657,1,1,1,0.2,0,0.1,5,5,3,A,1
657,1,1,1,0.2,0,0.1,5,5,3,B,0
657,1,1,1,0.2,0,0.1,5,5,3,C,0
657,1,1,1,0.2,0,0.1,5,5,3,D,1
657,1,1,1,0.2,0,0.1,5,5,3,E,0
658,1,1,1,0.2,30,0.25,5,5,5,A,1
658,1,1,1,0.2,30,0.25,5,5,5,B,0
658,1,1,1,0.2,30,0.25,5,5,5,C,1
658,1,1,1,0.2,30,0.25,5,5,5,D,1
658,1,1,1,0.2,30,0.25,5,5,5,E,1
659,1,0,1,0.2,0,0.1,3,10,2,A,0
659,1,0,1,0.2,0,0.1,3,10,2,B,1
659,1,0,1,0.2,0,0.1,3,10,2,C,0
659,1,0,1,0.2,0,0.1,3,10,2,D,0
659,1,0,1,0.2,0,0.1,3,10,2,E,0
660,0,0,0,0.2,0,0.1,5,5,0,A,0
660,0,0,0,0.2,0,0.1,5,5,0,B,0
660,0,0,0,0.2,0,0.1,5,5,0,C,0
660,0,0,0,0.2,0,0.1,5,5,0,D,0
660,0,0,0,0.2,0,0.1,5,5,0,E,0
661,1,1,1,0,30,0.25,5,5,3,A,1
661,1,1,1,0,30,0.25,5,5,3,B,0
661,1,1,1,0,30,0.25,5,5,3,C,0
661,1,1,1,0,30,0.25,5,5,3,D,1
661,1,1,1,0,30,0.25,5,5,3,E,1
662,1,1,1,0,30,0.1,5,5,3,A,1
662,1,1,1,0,30,0.1,5,5,3,B,0
662,1,1,1,0,30,0.1,5,5,3,C,0
662,1,1,1,0,30,0.1,5,5,3,D,1
662,1,1,1,0,30,0.1,5,5,3,E,1
663,0,1,0,0,30,0.1,3,5,0,A,1
663,0,1,0,0,30,0.1,3,5,0,B,1
663,0,1,0,0,30,0.1,3,5,0,C,0
663,0,1,0,0,30,0.1,3,5,0,D,1
663,0,1,0,0,30,0.1,3,5,0,E,1
664,1,0,0,0.2,30,0.25,5,5,1,A,1
664,1,0,0,0.2,30,0.25,5,5,1,B,0
664,1,0,0,0.2,30,0.25,5,5,1,C,0
664,1,0,0,0.2,30,0.25,5,5,1,D,1
664,1,0,0,0.2,30,0.25,5,5,1,E,0
665,1,1,1,0,0,0.1,5,5,3,A,1
665,1,1,1,0,0,0.1,5,5,3,B,0
665,1,1,1,0,0,0.1,5,5,3,C,0
665,1,1,1,0,0,0.1,5,5,3,D,1
665,1,1,1,0,0,0.1,5,5,3,E,1
666,0,0,0,0.2,30,0.25,3,5,0,A,1
666,0,0,0,0.2,30,0.25,3,5,0,B,0
666,0,0,0,0.2,30,0.25,3,5,0,C,0
666,0,0,0,0.2,30,0.25,3,5,0,D,0
666,0,0,0,0.2,30,0.25,3,5,0,E,0
667,1,0,1,0,30,0.1,3,10,4,A,1
667,1,0,1,0,30,0.1,3,10,4,B,0
667,1,0,1,0,30,0.1,3,10,4,C,0
667,1,0,1,0,30,0.1,3,10,4,D,1
667,1,0,1,0,30,0.1,3,10,4,E,0
668,1,1,1,0,0,0.25,3,5,3,A,1
668,1,1,1,0,0,0.25,3,5,3,B,1
668,1,1,1,0,0,0.25,3,5,3,C,1
668,1,1,1,0,0,0.25,3,5,3,D,1
668,1,1,1,0,0,0.25,3,5,3,E,1
669,0,1,0,0,30,0.1,5,5,0,A,1
669,0,1,0,0,30,0.1,5,5,0,B,0
669,0,1,0,0,30,0.1,5,5,0,C,0
669,0,1,0,0,30,0.1,5,5,0,D,1
669,0,1,0,0,30,0.1,5,5,0,E,1
670,0,0,0,0,0,0.1,5,10,0,A,0
670,0,0,0,0,0,0.1,5,10,0,B,0
670,0,0,0,0,0,0.1,5,10,0,C,0
670,0,0,0,0,0,0.1,5,10,0,D,0
670,0,0,0,0,0,0.1,5,10,0,E,0
671,1,1,0,0.2,0,0.25,3,5,3,A,1
671,1,1,0,0.2,0,0.25,3,5,3,B,0
671,1,1,0,0.2,0,0.25,3,5,3,C,0
671,1,1,0,0.2,0,0.25,3,5,3,D,1
671,1,1,0,0.2,0,0.25,3,5,3,E,0
672,1,1,0,0.2,0,0.1,5,10,2,A,1
672,1,1,0,0.2,0,0.1,5,10,2,B,0
672,1,1,0,0.2,0,0.1,5,10,2,C,0
672,1,1,0,0.2,0,0.1,5,10,2,D,0
672,1,1,0,0.2,0,0.1,5,10,2,E,1
673,1,1,1,0.2,0,0.25,3,5,4,A,1
673,1,1,1,0.2,0,0.25,3,5,4,B,1
673,1,1,1,0.2,0,0.25,3,5,4,C,1
673,1,1,1,0.2,0,0.25,3,5,4,D,1
673,1,1,1,0.2,0,0.25,3,5,4,E,1
674,0,0,0,0.2,0,0.25,3,5,0,A,1
674,0,0,0,0.2,0,0.25,3,5,0,B,0
674,0,0,0,0.2,0,0.25,3,5,0,C,0
674,0,0,0,0.2,0,0.25,3,5,0,D,0
674,0,0,0,0.2,0,0.25,3,5,0,E,0
675,1,1,1,0,0,0.25,5,10,5,A,1
675,1,1,1,0,0,0.25,5,10,5,B,1
675,1,1,1,0,0,0.25,5,10,5,C,1
675,1,1,1,0,0,0.25,5,10,5,D,1
675,1,1,1,0,0,0.25,5,10,5,E,1
676,1,0,0,0.2,0,0.25,3,10,2,A,0
676,1,0,0,0.2,0,0.25,3,10,2,B,0
676,1,0,0,0.2,0,0.25,3,10,2,C,0
676,1,0,0,0.2,0,0.25,3,10,2,D,0
676,1,0,0,0.2,0,0.25,3,10,2,E,0
677,1,0,0,0.2,30,0.25,5,10,2,A,1
677,1,0,0,0.2,30,0.25,5,10,2,B,0
677,1,0,0,0.2,30,0.25,5,10,2,C,0
677,1,0,0,0.2,30,0.25,5,10,2,D,0
677,1,0,0,0.2,30,0.25,5,10,2,E,0
678,0,0,0,0.2,0,0.1,3,10,0,A,0
678,0,0,0,0.2,0,0.1,3,10,0,B,0
678,0,0,0,0.2,0,0.1,3,10,0,C,0
678,0,0,0,0.2,0,0.1,3,10,0,D,0
678,0,0,0,0.2,0,0.1,3,10,0,E,0
679,0,0,0,0,0,0.25,5,10,0,A,0
679,0,0,0,0,0,0.25,5,10,0,B,0
679,0,0,0,0,0,0.25,5,10,0,C,0
679,0,0,0,0,0,0.25,5,10,0,D,0
679,0,0,0,0,0,0.25,5,10,0,E,0
680,0,0,0,0,30,0.25,5,5,0,A,0
680,0,0,0,0,30,0.25,5,5,0,B,0
680,0,0,0,0,30,0.25,5,5,0,C,0
680,0,0,0,0,30,0.25,5,5,0,D,0
680,0,0,0,0,30,0.25,5,5,0,E,0
681,0,0,0,0.2,30,0.25,3,10,0,A,1
681,0,0,0,0.2,30,0.25,3,10,0,B,0
681,0,0,0,0.2,30,0.25,3,10,0,C,0
681,0,0,0,0.2,30,0.25,3,10,0,D,0
681,0,0,0,0.2,30,0.25,3,10,0,E,0
682,0,0,0,0,0,0.25,5,5,0,A,0
682,0,0,0,0,0,0.25,5,5,0,B,0
682,0,0,0,0,0,0.25,5,5,0,C,0
682,0,0,0,0,0,0.25,5,5,0,D,0
682,0,0,0,0,0,0.25,5,5,0,E,0
683,1,0,0,0,0,0.1,5,5,2,A,0
683,1,0,0,0,0,0.1,5,5,2,B,0
683,1,0,0,0,0,0.1,5,5,2,C,0
683,1,0,0,0,0,0.1,5,5,2,D,0
683,1,0,0,0,0,0.1,5,5,2,E,0
684,1,1,0,0,0,0.25,5,10,2,A,0
684,1,1,0,0,0,0.25,5,10,2,B,0
684,1,1,0,0,0,0.25,5,10,2,C,0
684,1,1,0,0,0,0.25,5,10,2,D,0
684,1,1,0,0,0,0.25,5,10,2,E,0
685,0,0,0,0,0,0.1,3,10,0,A,0
685,0,0,0,0,0,0.1,3,10,0,B,0
685,0,0,0,0,0,0.1,3,10,0,C,0
685,0,0,0,0,0,0.1,3,10,0,D,0
685,0,0,0,0,0,0.1,3,10,0,E,0
686,1,0,0,0,30,0.25,5,10,1,A,1
686,1,0,0,0,30,0.25,5,10,1,B,0
686,1,0,0,0,30,0.25,5,10,1,C,0
686,1,0,0,0,30,0.25,5,10,1,D,0
686,1,0,0,0,30,0.25,5,10,1,E,0
687,1,1,0,0.2,30,0.25,5,10,2,A,1
687,1,1,0,0.2,30,0.25,5,10,2,B,0
687,1,1,0,0.2,30,0.25,5,10,2,C,0
687,1,1,0,0.2,30,0.25,5,10,2,D,0
687,1,1,0,0.2,30,0.25,5,10,2,E,0
688,1,1,1,0.2,30,0.25,5,5,1,A,1
688,1,1,1,0.2,30,0.25,5,5,1,B,1
688,1,1,1,0.2,30,0.25,5,5,1,C,1
688,1,1,1,0.2,30,0.25,5,5,1,D,1
688,1,1,1,0.2,30,0.25,5,5,1,E,1
689,0,0,0,0.2,0,0.25,5,5,0,A,0
689,0,0,0,0.2,0,0.25,5,5,0,B,0
689,0,0,0,0.2,0,0.25,5,5,0,C,0
689,0,0,0,0.2,0,0.25,5,5,0,D,0
689,0,0,0,0.2,0,0.25,5,5,0,E,0
690,0,0,0,0.2,30,0.1,3,5,0,A,0
690,0,0,0,0.2,30,0.1,3,5,0,B,0
690,0,0,0,0.2,30,0.1,3,5,0,C,0
690,0,0,0,0.2,30,0.1,3,5,0,D,0
690,0,0,0,0.2,30,0.1,3,5,0,E,0
691,1,1,1,0.2,0,0.1,5,5,4,A,1
691,1,1,1,0.2,0,0.1,5,5,4,B,1
691,1,1,1,0.2,0,0.1,5,5,4,C,1
691,1,1,1,0.2,0,0.1,5,5,4,D,1
691,1,1,1,0.2,0,0.1,5,5,4,E,1
692,0,0,0,0,30,0.1,3,10,0,A,1
692,0,0,0,0,30,0.1,3,10,0,B,0
692,0,0,0,0,30,0.1,3,10,0,C,0
692,0,0,0,0,30,0.1,3,10,0,D,0
692,0,0,0,0,30,0.1,3,10,0,E,0
693,1,0,1,0.2,0,0.25,3,5,1,A,0
693,1,0,1,0.2,0,0.25,3,5,1,B,1
693,1,0,1,0.2,0,0.25,3,5,1,C,1
693,1,0,1,0.2,0,0.25,3,5,1,D,1
693,1,0,1,0.2,0,0.25,3,5,1,E,0
694,0,0,0,0,0,0.1,5,5,0,A,0
694,0,0,0,0,0,0.1,5,5,0,B,0
694,0,0,0,0,0,0.1,5,5,0,C,0
694,0,0,0,0,0,0.1,5,5,0,D,0
694,0,0,0,0,0,0.1,5,5,0,E,0
695,1,0,0,0,0,0.1,5,10,1,A,0
695,1,0,0,0,0,0.1,5,10,1,B,0
695,1,0,0,0,0,0.1,5,10,1,C,0
695,1,0,0,0,0,0.1,5,10,1,D,0
695,1,0,0,0,0,0.1,5,10,1,E,0
696,1,1,1,0,30,0.25,5,5,3,A,1
696,1,1,1,0,30,0.25,5,5,3,B,0
696,1,1,1,0,30,0.25,5,5,3,C,0
696,1,1,1,0,30,0.25,5,5,3,D,1
696,1,1,1,0,30,0.25,5,5,3,E,1
697,1,0,1,0,30,0.1,5,10,4,A,1
697,1,0,1,0,30,0.1,5,10,4,B,1
697,1,0,1,0,30,0.1,5,10,4,C,0
697,1,0,1,0,30,0.1,5,10,4,D,0
697,1,0,1,0,30,0.1,5,10,4,E,0
698,1,1,1,0.2,0,0.25,3,10,4,A,1
698,1,1,1,0.2,0,0.25,3,10,4,B,1
698,1,1,1,0.2,0,0.25,3,10,4,C,1
698,1,1,1,0.2,0,0.25,3,10,4,D,1
698,1,1,1,0.2,0,0.25,3,10,4,E,1
699,1,0,0,0.2,0,0.25,5,5,1,A,0
699,1,0,0,0.2,0,0.25,5,5,1,B,0
699,1,0,0,0.2,0,0.25,5,5,1,C,0
699,1,0,0,0.2,0,0.25,5,5,1,D,0
699,1,0,0,0.2,0,0.25,5,5,1,E,0
700,0,0,0,0.2,0,0.1,5,10,0,A,0
700,0,0,0,0.2,0,0.1,5,10,0,B,0
700,0,0,0,0.2,0,0.1,5,10,0,C,0
700,0,0,0,0.2,0,0.1,5,10,0,D,0
700,0,0,0,0.2,0,0.1,5,10,0,E,0
701,1,1,1,0.2,0,0.25,3,5,5,A,1
701,1,1,1,0.2,0,0.25,3,5,5,B,1
701,1,1,1,0.2,0,0.25,3,5,5,C,1
701,1,1,1,0.2,0,0.25,3,5,5,D,1
701,1,1,1,0.2,0,0.25,3,5,5,E,1
702,1,0,1,0.2,0,0.1,3,10,1,A,0
702,1,0,1,0.2,0,0.1,3,10,1,B,0
702,1,0,1,0.2,0,0.1,3,10,1,C,0
702,1,0,1,0.2,0,0.1,3,10,1,D,0
702,1,0,1,0.2,0,0.1,3,10,1,E,0
703,1,0,1,0,0,0.1,3,5,3,A,1
703,1,0,1,0,0,0.1,3,5,3,B,1
703,1,0,1,0,0,0.1,3,5,3,C,1
703,1,0,1,0,0,0.1,3,5,3,D,1
703,1,0,1,0,0,0.1,3,5,3,E,0
704,1,1,1,0,0,0.1,3,10,5,A,1
704,1,1,1,0,0,0.1,3,10,5,B,1
704,1,1,1,0,0,0.1,3,10,5,C,1
704,1,1,1,0,0,0.1,3,10,5,D,1
704,1,1,1,0,0,0.1,3,10,5,E,1
705,0,0,0,0.2,30,0.1,5,10,0,A,1
705,0,0,0,0.2,30,0.1,5,10,0,B,0
705,0,0,0,0.2,30,0.1,5,10,0,C,0
705,0,0,0,0.2,30,0.1,5,10,0,D,0
705,0,0,0,0.2,30,0.1,5,10,0,E,0
706,1,0,1,0.2,30,0.1,5,5,1,A,1
706,1,0,1,0.2,30,0.1,5,5,1,B,0
706,1,0,1,0.2,30,0.1,5,5,1,C,0
706,1,0,1,0.2,30,0.1,5,5,1,D,1
706,1,0,1,0.2,30,0.1,5,5,1,E,0
707,0,0,0,0,0,0.25,5,10,0,A,0
707,0,0,0,0,0,0.25,5,10,0,B,0
707,0,0,0,0,0,0.25,5,10,0,C,0
707,0,0,0,0,0,0.25,5,10,0,D,0
707,0,0,0,0,0,0.25,5,10,0,E,0
708,0,0,0,0.2,30,0.25,5,5,0,A,0
708,0,0,0,0.2,30,0.25,5,5,0,B,0
708,0,0,0,0.2,30,0.25,5,5,0,C,0
708,0,0,0,0.2,30,0.25,5,5,0,D,0
708,0,0,0,0.2,30,0.25,5,5,0,E,0
709,0,0,0,0,0,0.1,3,10,0,A,0
709,0,0,0,0,0,0.1,3,10,0,B,0
709,0,0,0,0,0,0.1,3,10,0,C,0
709,0,0,0,0,0,0.1,3,10,0,D,0
709,0,0,0,0,0,0.1,3,10,0,E,0
710,0,0,0,0,30,0.1,5,10,0,A,1
710,0,0,0,0,30,0.1,5,10,0,B,0
710,0,0,0,0,30,0.1,5,10,0,C,0
710,0,0,0,0,30,0.1,5,10,0,D,0
710,0,0,0,0,30,0.1,5,10,0,E,0
711,1,1,1,0,30,0.1,5,10,4,A,1
711,1,1,1,0,30,0.1,5,10,4,B,1
711,1,1,1,0,30,0.1,5,10,4,C,1
711,1,1,1,0,30,0.1,5,10,4,D,1
711,1,1,1,0,30,0.1,5,10,4,E,1
712,0,0,0,0,0,0.25,5,10,0,A,0
712,0,0,0,0,0,0.25,5,10,0,B,0
712,0,0,0,0,0,0.25,5,10,0,C,0
712,0,0,0,0,0,0.25,5,10,0,D,0
712,0,0,0,0,0,0.25,5,10,0,E,0
713,1,1,1,0,0,0.1,3,10,4,A,1
713,1,1,1,0,0,0.1,3,10,4,B,1
713,1,1,1,0,0,0.1,3,10,4,C,1
713,1,1,1,0,0,0.1,3,10,4,D,1
713,1,1,1,0,0,0.1,3,10,4,E,1
714,0,0,0,0.2,30,0.25,3,5,0,A,0
714,0,0,0,0.2,30,0.25,3,5,0,B,0
714,0,0,0,0.2,30,0.25,3,5,0,C,0
714,0,0,0,0.2,30,0.25,3,5,0,D,0
714,0,0,0,0.2,30,0.25,3,5,0,E,0
715,0,0,0,0,0,0.1,3,5,0,A,0
715,0,0,0,0,0,0.1,3,5,0,B,0
715,0,0,0,0,0,0.1,3,5,0,C,0
715,0,0,0,0,0,0.1,3,5,0,D,0
715,0,0,0,0,0,0.1,3,5,0,E,0
716,1,1,1,0.2,0,0.25,3,5,5,A,1
716,1,1,1,0.2,0,0.25,3,5,5,B,1
716,1,1,1,0.2,0,0.25,3,5,5,C,1
716,1,1,1,0.2,0,0.25,3,5,5,D,1
716,1,1,1,0.2,0,0.25,3,5,5,E,1
717,1,0,0,0,0,0.25,3,10,1,A,0
717,1,0,0,0,0,0.25,3,10,1,B,0
717,1,0,0,0,0,0.25,3,10,1,C,0
717,1,0,0,0,0,0.25,3,10,1,D,0
717,1,0,0,0,0,0.25,3,10,1,E,0
718,1,0,1,0.2,30,0.1,3,10,5,A,1
718,1,0,1,0.2,30,0.1,3,10,5,B,0
718,1,0,1,0.2,30,0.1,3,10,5,C,1
718,1,0,1,0.2,30,0.1,3,10,5,D,1
718,1,0,1,0.2,30,0.1,3,10,5,E,0
719,1,0,0,0.2,0,0.1,5,5,1,A,0
719,1,0,0,0.2,0,0.1,5,5,1,B,0
719,1,0,0,0.2,0,0.1,5,5,1,C,0
